id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_title,event_type,event_date,category_name,city,country,rating,comment,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type,entertainer_name,entertainer_category,nationality,followers_instagram,followers_tiktok,entertainer_price
16353,5987.0,298,962,12000.0,10,confirmed,Strategy president soon.,Wedding,2024-09-30,Corporate,Jendouba,Tunisie,5,Hundred such real picture data road spring police.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3449,14093.0,229,3480,23000.0,7,confirmed,City wear.,Wedding,2024-04-29,Wedding,Jendouba,Tunisie,1,Through letter theory.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5154,9874.0,229,3480,26000.0,10,confirmed,Father land nature.,Birthday,2025-06-03,Corporate,Jendouba,Tunisie,5,If yourself clear citizen Congress argue challenge question.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
9248,2651.0,229,3480,26000.0,2,cancelled,Song summer wife way.,Birthday,2025-11-15,Wedding,Jendouba,Tunisie,4,Discussion relate information drive spend boy store.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6251,14279.0,176,3661,21000.0,7,pending,Real late.,Wedding,2024-05-19,Wedding,Jendouba,Tunisie,4,Admit food machine crime.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11832,13228.0,42,3577,20000.0,0,pending,One.,Birthday,2022-08-13,Birthday,Jendouba,Tunisie,2,Choose notice television under subject court expect.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2045,12470.0,203,1417,24000.0,0,pending,As seek some.,Birthday,2024-08-17,Birthday,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2679,8518.0,249,22215,15000.0,7,confirmed,Speech section strong serve.,Wedding,2023-01-29,Wedding,Jendouba,Tunisie,4,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15142,9930.0,126,4896,23000.0,0,cancelled,Turn training.,Corporate Event,2025-05-06,Birthday,Jendouba,Tunisie,3,High have college safe wall.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5187,13110.0,229,3480,17000.0,2,confirmed,Foreign available.,Corporate Event,2022-11-19,Wedding,Jendouba,Tunisie,3,Budget live my which company five.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12092,14894.0,126,4896,25000.0,10,cancelled,Tend race maybe.,Wedding,2022-09-04,Corporate,Jendouba,Tunisie,2,Choice operation avoid.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11154,13838.0,155,66,20000.0,7,pending,Life career reveal.,Corporate Event,2024-10-24,Wedding,Jendouba,Tunisie,1,Couple radio people American medical.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2549,1904.0,126,4896,21000.0,7,pending,Report despite.,Corporate Event,2023-04-03,Wedding,Jendouba,Tunisie,5,True question hold environment room.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12557,5035.0,298,962,21000.0,2,cancelled,Attention.,Corporate Event,2023-09-19,Wedding,Jendouba,Tunisie,4,Able call keep enjoy language radio.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7419,4129.0,126,4896,13000.0,0,confirmed,Major idea.,Birthday,2022-12-27,Birthday,Jendouba,Tunisie,4,Our start senior.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7572,9361.0,252,1608,17000.0,10,pending,Event particularly all.,Birthday,2022-05-19,Corporate,Jendouba,Tunisie,4,Sea development people bar organization behind.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14202,6928.0,203,1417,17000.0,0,pending,Consider seek represent.,Wedding,2024-12-06,Birthday,Jendouba,Tunisie,5,Scientist value career.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
11710,14277.0,176,3661,21000.0,0,pending,Example away.,Birthday,2023-03-18,Birthday,Jendouba,Tunisie,3,Agent window close car here them.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2981,2339.0,202,1983,23000.0,2,cancelled,Last security show control.,Birthday,2025-05-28,Wedding,Jendouba,Tunisie,2,Now physical teacher say activity.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16259,5264.0,298,962,17000.0,10,confirmed,Magazine name.,Corporate Event,2024-05-11,Corporate,Jendouba,Tunisie,3,Size marriage camera dark hospital rest president.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14920,2356.0,229,3480,21000.0,7,cancelled,Interview increase detail.,Corporate Event,2023-05-06,Wedding,Jendouba,Tunisie,2,Visit wish laugh leg animal.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7795,8875.0,126,4896,21000.0,10,cancelled,Trouble meet.,Birthday,2023-07-25,Corporate,Jendouba,Tunisie,3,NaN,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13727,7303.0,239,4101,19000.0,7,cancelled,Bed arm country.,Corporate Event,2022-01-23,Wedding,Jendouba,Tunisie,1,Two near together investment.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5453,8650.0,203,1417,21000.0,2,cancelled,Whose type family.,Corporate Event,2022-04-24,Wedding,Jendouba,Tunisie,1,Would best mouth sound then discuss out beautiful.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1715,14395.0,252,1608,19000.0,10,pending,After fight.,Corporate Event,2023-11-27,Corporate,Jendouba,Tunisie,3,Science stage whom true season art.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6466,1031.0,155,66,19000.0,0,pending,Baby audience nature.,Corporate Event,2022-12-29,Birthday,Jendouba,Tunisie,1,NaN,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
14201,12447.0,42,3577,22000.0,7,cancelled,Direction.,Corporate Event,2024-05-04,Wedding,Jendouba,Tunisie,5,Walk start newspaper voice.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4694,3244.0,229,3480,17000.0,2,pending,Environmental vote.,Wedding,2024-03-12,Wedding,Jendouba,Tunisie,5,Window relationship activity this.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11896,1873.0,249,22215,22000.0,10,pending,Exist window.,Corporate Event,2024-01-14,Corporate,Jendouba,Tunisie,3,Early simple high enter song.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4191,6051.0,155,66,19000.0,7,confirmed,Morning sign pattern.,Birthday,2024-02-14,Wedding,Jendouba,Tunisie,3,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16948,6461.0,249,22215,25000.0,7,confirmed,Buy money.,Corporate Event,2023-11-30,Wedding,Jendouba,Tunisie,1,Place site explain walk.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6300,6074.0,203,1258,12000.0,10,confirmed,Meet since.,Wedding,2025-03-03,Corporate,Jendouba,Tunisie,4,Baby few organization voice however west road.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
9506,7145.0,176,3661,25000.0,0,pending,Receive myself.,Wedding,2023-10-30,Birthday,Jendouba,Tunisie,1,Open establish nature rock recent money.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
4080,11196.0,126,4896,25000.0,2,pending,Increase join there.,Wedding,2024-09-02,Wedding,Jendouba,Tunisie,5,Lose team human impact discussion star message.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7614,4026.0,239,4101,17000.0,10,pending,Mind position page.,Birthday,2024-06-27,Corporate,Jendouba,Tunisie,4,Old art environment note economic reduce single.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3368,1510.0,202,1983,17000.0,2,pending,Beyond process.,Corporate Event,2023-01-21,Wedding,Jendouba,Tunisie,5,More site worker stuff present around.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
155,11780.0,298,962,23000.0,7,confirmed,Fill cut former for.,Wedding,2022-03-08,Wedding,Jendouba,Tunisie,4,Big matter strategy movie floor worry mean.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7321,14385.0,203,1417,15000.0,0,pending,Material month.,Wedding,2022-07-20,Birthday,Jendouba,Tunisie,4,Statement town nor instead federal.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8484,2220.0,239,4101,13000.0,7,cancelled,Contain record.,Wedding,2024-04-30,Wedding,Jendouba,Tunisie,2,Can ability rule between last own significant.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5716,11486.0,229,3480,24000.0,10,pending,Place inside side.,Wedding,2023-01-21,Corporate,Jendouba,Tunisie,1,College organization year.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17018,3282.0,229,3480,17000.0,7,pending,Phone born wind both.,Wedding,2022-09-27,Wedding,Jendouba,Tunisie,1,Executive than test half he yes station.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11735,11836.0,202,1983,12000.0,0,confirmed,Accept range across couple.,Wedding,2023-03-09,Birthday,Jendouba,Tunisie,4,Evening citizen treatment court entire modern.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
4784,4924.0,252,1608,22000.0,0,confirmed,Boy may.,Birthday,2022-04-07,Birthday,Jendouba,Tunisie,1,Fill beautiful strategy maybe pressure use.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10322,11837.0,42,3577,26000.0,2,pending,Treat service tree.,Birthday,2023-01-10,Wedding,Jendouba,Tunisie,5,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13929,4407.0,203,1258,13000.0,0,cancelled,Consumer customer miss.,Birthday,2025-05-01,Birthday,Jendouba,Tunisie,5,Onto thank within lead through economy pattern traditional.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5240,58500.0,239,4101,26000.0,7,cancelled,Cultural attorney.,Birthday,2024-10-26,Wedding,Jendouba,Tunisie,2,Same TV line own school.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1644,9523.0,298,962,26000.0,10,cancelled,Buy important manager.,Birthday,2022-02-22,Corporate,Jendouba,Tunisie,4,Dark figure space model.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13616,6694.0,202,1983,20000.0,0,cancelled,Throw start.,Corporate Event,2023-12-27,Birthday,Jendouba,Tunisie,5,Produce heart lead ago major.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
4782,9521.0,239,4101,22000.0,2,cancelled,Less physical best health.,Birthday,2025-10-17,Wedding,Jendouba,Tunisie,5,Better also rest wrong others popular where.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12162,7316.0,202,1983,23000.0,0,pending,Listen whatever short.,Corporate Event,2025-06-20,Birthday,Jendouba,Tunisie,5,Service increase prevent energy determine note.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7361,13048.0,203,1258,24000.0,7,pending,Sit by.,Birthday,2023-03-16,Wedding,Jendouba,Tunisie,3,Per city lose officer radio avoid open.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4799,10816.0,249,22215,23000.0,7,cancelled,Stock space.,Corporate Event,2023-05-31,Wedding,Jendouba,Tunisie,1,Behind too air while loss likely response.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6345,7138.0,229,3480,25000.0,10,confirmed,Suddenly yet.,Wedding,2025-10-31,Corporate,Jendouba,Tunisie,5,Work of behind whose serve.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
2694,13581.0,239,4101,12000.0,2,pending,Different tonight member.,Wedding,2022-04-07,Wedding,Jendouba,Tunisie,2,Particular group break newspaper certainly put summer public.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3253,4551.0,298,962,22000.0,10,confirmed,Story job.,Corporate Event,2024-03-18,Corporate,Jendouba,Tunisie,1,Major particular now expect company should.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15003,7078.0,42,3577,12000.0,2,confirmed,Allow.,Corporate Event,2024-02-17,Wedding,Jendouba,Tunisie,1,Floor often fear challenge find up sense.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11420,339.0,229,3480,24000.0,7,cancelled,Quality over system.,Corporate Event,2023-05-15,Wedding,Jendouba,Tunisie,1,Civil prepare room sort.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6227,4469.0,203,1258,21000.0,10,cancelled,Fill affect.,Corporate Event,2024-11-01,Corporate,Jendouba,Tunisie,5,Again benefit experience especially ahead.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15157,8076.0,176,3661,15000.0,2,pending,Early campaign.,Corporate Event,2023-12-30,Wedding,Jendouba,Tunisie,5,Wear list recently figure.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5749,1564.0,42,3577,23000.0,10,confirmed,Computer their.,Wedding,2025-07-28,Corporate,Jendouba,Tunisie,1,Art executive important develop still which beyond.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17213,4300.0,203,1417,13000.0,0,cancelled,Allow mission challenge.,Wedding,2025-02-12,Birthday,Jendouba,Tunisie,1,War those popular safe court side site.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2350,6330.0,202,1983,15000.0,7,confirmed,Very source sea.,Corporate Event,2025-06-01,Wedding,Jendouba,Tunisie,1,Accept official clear example field chance.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12817,12325.0,252,1608,13000.0,0,cancelled,Long part either.,Birthday,2025-05-09,Birthday,Jendouba,Tunisie,2,Ten hear power expert each decade.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5100,1864.0,249,22215,22000.0,2,confirmed,Which theory.,Wedding,2022-03-25,Wedding,Jendouba,Tunisie,4,Table south year factor adult wind stay.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7861,2981.0,203,1417,20000.0,0,confirmed,Single itself size story.,Birthday,2023-06-05,Birthday,Jendouba,Tunisie,5,Score compare space movement easy action.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
17897,14350.0,229,3480,22000.0,2,confirmed,Bad believe response.,Birthday,2025-05-28,Wedding,Jendouba,Tunisie,3,Mean important after American.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3174,10244.0,42,3577,15000.0,7,cancelled,Husband center.,Wedding,2023-06-26,Wedding,Jendouba,Tunisie,5,Their need trade art agree community civil.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4814,5975.0,239,4101,17000.0,10,cancelled,Admit nice method.,Birthday,2022-12-26,Corporate,Jendouba,Tunisie,5,His situation others any left call instead case.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
16399,9821.0,229,3480,23000.0,0,pending,General brother hand.,Wedding,2023-01-12,Birthday,Jendouba,Tunisie,2,Middle management maintain recognize.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12821,711.0,239,4101,21000.0,7,confirmed,Feel behavior in.,Corporate Event,2022-08-10,Wedding,Jendouba,Tunisie,2,Happen believe eye work ago blood than economic.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4765,2639.0,229,3480,24000.0,10,pending,Second.,Wedding,2022-05-27,Corporate,Jendouba,Tunisie,5,Religious structure offer student speak five.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8742,11196.0,229,3480,17000.0,2,confirmed,Discussion organization.,Wedding,2024-10-27,Wedding,Jendouba,Tunisie,2,Green check bad clear as laugh call later.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16040,10126.0,155,66,17000.0,7,cancelled,Over fall serious.,Corporate Event,2025-04-27,Wedding,Jendouba,Tunisie,4,Common kind recent in subject while.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9945,10631.0,202,1983,21000.0,0,cancelled,Right knowledge fund.,Corporate Event,2025-09-01,Birthday,Jendouba,Tunisie,2,Still thought individual.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
16510,8879.0,126,4896,23000.0,2,pending,Clearly truth.,Wedding,2022-01-04,Wedding,Jendouba,Tunisie,1,Let camera station less.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11514,12011.0,176,3661,26000.0,0,pending,Should should explain.,Wedding,2022-05-03,Birthday,Jendouba,Tunisie,4,Spring share religious almost.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12970,5162.0,203,1417,15000.0,10,confirmed,Least.,Corporate Event,2023-07-29,Corporate,Jendouba,Tunisie,4,Evidence kid TV stay.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
340,12811.0,176,3661,15000.0,0,pending,Answer keep majority.,Wedding,2025-08-16,Birthday,Jendouba,Tunisie,3,Property have heavy pull soon gas detail develop.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8220,1218.0,249,22215,20000.0,7,confirmed,Certain school.,Wedding,2023-07-06,Wedding,Jendouba,Tunisie,1,Foot recognize environment environment.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2517,12744.0,155,66,13000.0,10,cancelled,Yourself drop.,Birthday,2023-08-22,Corporate,Jendouba,Tunisie,4,Fly law because top alone at benefit.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15518,3558.0,203,1417,17000.0,7,pending,Boy.,Birthday,2023-04-05,Wedding,Jendouba,Tunisie,5,Condition ahead but nothing decade sometimes culture.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7529,147590.0,203,1417,17000.0,0,pending,Morning treat.,Wedding,2025-03-20,Birthday,Jendouba,Tunisie,5,Heart effort front treatment manager national.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10472,1568.0,239,4101,20000.0,7,confirmed,Majority senior.,Wedding,2024-10-04,Wedding,Jendouba,Tunisie,2,Prevent yard factor hold.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7970,12516.0,203,1417,25000.0,10,confirmed,Government note station.,Birthday,2023-11-01,Corporate,Jendouba,Tunisie,3,Member street size manage exist.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
12971,13830.0,203,1258,22000.0,7,cancelled,Race bed.,Corporate Event,2023-01-19,Wedding,Jendouba,Tunisie,2,NaN,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7533,8277.0,42,3577,24000.0,7,cancelled,Either mouth need hospital.,Birthday,2025-08-04,Wedding,Jendouba,Tunisie,2,Expect country wait benefit.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13970,11491.0,249,22215,13000.0,7,cancelled,Say property.,Birthday,2023-08-29,Wedding,Jendouba,Tunisie,5,Image success size weight power debate federal feel.,0.0,0.0,100,200,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17886,7418.0,229,3480,26000.0,10,confirmed,Debate say lawyer.,Wedding,2023-10-01,Corporate,Jendouba,Tunisie,1,Support radio go sell without.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17582,147990.0,252,1608,24000.0,10,cancelled,Box policy.,Birthday,2025-07-14,Corporate,Jendouba,Tunisie,1,Sea always manage audience do realize.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17121,1513.0,202,1983,20000.0,0,confirmed,Million enough develop.,Wedding,2022-05-18,Birthday,Jendouba,Tunisie,3,Bank show word I.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10758,4117.0,202,1983,25000.0,0,cancelled,Science chance property.,Corporate Event,2023-01-26,Birthday,Jendouba,Tunisie,3,Pull rock very country address.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7290,6708.0,155,66,21000.0,10,cancelled,Those lawyer always.,Birthday,2024-02-17,Corporate,Jendouba,Tunisie,1,Less computer loss medical book cold.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8753,11960.0,229,3480,26000.0,10,cancelled,Audience military scene us.,Wedding,2023-10-20,Corporate,Jendouba,Tunisie,2,Story from feel name.,0.0,0.0,100,200,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15100,8759.0,126,4896,12000.0,0,pending,Decision.,Wedding,2022-07-29,Birthday,Jendouba,Tunisie,5,Image write ready.,0.0,0.0,100,200,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
